,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
Lamc3.17,0.719539205,-0.016720372,0,0.003,1,17,Lamc3
Syt5.17,0.719539205,-0.005573676,0,0.003,1,17,Syt5
Iqgap3.17,0.719539205,-0.006967992,0,0.003,1,17,Iqgap3
Gm37738.17,0.719539205,-0.007088785,0,0.003,1,17,Gm37738
Gm34432.17,0.719539205,-0.007365086,0,0.003,1,17,Gm34432
Gm11281.17,0.719539205,-0.007664923,0,0.003,1,17,Gm11281
Gm45854.17,0.719539205,-0.007869191,0,0.003,1,17,Gm45854
Gm29233.17,0.719539205,-0.008204053,0,0.003,1,17,Gm29233
Amn.17,0.719539205,-0.008226364,0,0.003,1,17,Amn
Hpgds.17,0.719539205,-0.0087568,0,0.003,1,17,Hpgds
Gm22063.17,0.719539205,-0.009217338,0,0.003,1,17,Gm22063
9430065F17Rik.17,0.719539205,-0.009269579,0,0.003,1,17,9430065F17Rik
Dnhd1.17,0.719539205,-0.009425745,0,0.003,1,17,Dnhd1
Pax1.17,0.719539205,-0.00953151,0,0.003,1,17,Pax1
Hddc3.17,0.719539205,-0.009630965,0,0.003,1,17,Hddc3
1110006O24Rik.17,0.719539205,-0.009830159,0,0.003,1,17,1110006O24Rik
Rnf113a1.17,0.719539205,-0.009849223,0,0.003,1,17,Rnf113a1
2810407A14Rik.17,0.719539205,-0.009904527,0,0.003,1,17,2810407A14Rik
Gm48885.17,0.719539205,-0.009987659,0,0.003,1,17,Gm48885
Gm17058.17,0.719539205,-0.009994379,0,0.003,1,17,Gm17058
Batf3.17,0.719539205,-0.010025806,0,0.003,1,17,Batf3
Tmc7.17,0.719539205,-0.010175649,0,0.003,1,17,Tmc7
Iqcg.17,0.719539205,-0.0101836,0,0.003,1,17,Iqcg
AC154542.1.17,0.719539205,-0.010453521,0,0.003,1,17,AC154542.1
Gm12184.17,0.719539205,-0.010496044,0,0.003,1,17,Gm12184
Zfp273.17,0.719539205,-0.010820237,0,0.003,1,17,Zfp273
Gm38351.17,0.719539205,-0.011023568,0,0.003,1,17,Gm38351
Cyp21a1.17,0.719539205,-0.011036699,0,0.003,1,17,Cyp21a1
C330011M18Rik.17,0.719539205,-0.011213565,0,0.003,1,17,C330011M18Rik
Hoxd9.17,0.719539205,-0.011293418,0,0.003,1,17,Hoxd9
Gm37503.17,0.719539205,-0.011394606,0,0.003,1,17,Gm37503
Gm10268.17,0.719539205,-0.011550932,0,0.003,1,17,Gm10268
Selenok-ps1.17,0.719539205,-0.01180061,0,0.003,1,17,Selenok-ps1
Lrfn1.17,0.719539205,-0.012514949,0,0.003,1,17,Lrfn1
Cysltr1.17,0.719539205,-0.012756803,0,0.003,1,17,Cysltr1
Egr4.17,0.719539205,-0.014361847,0,0.003,1,17,Egr4
Adamts8.17,0.719539205,-0.022372728,0,0.003,1,17,Adamts8
Pde4c.17,0.719539205,-0.022785899,0,0.003,1,17,Pde4c
Mybpc2.17,0.719539205,-0.054419374,0,0.003,1,17,Mybpc2
Acer3.17,0.720059873,-0.097223846,0.045,0.058,1,17,Acer3
Rorb.17,0.720075953,-0.079041708,0.045,0.058,1,17,Rorb
Gpatch8.17,0.720316718,0.293589071,0.182,0.172,1,17,Gpatch8
Csnk1e.17,0.720416613,-0.055020079,0.182,0.161,1,17,Csnk1e
Hagh.17,0.720734223,-0.043417735,0.091,0.075,1,17,Hagh
Asna1.17,0.720779651,0.004294119,0.091,0.077,1,17,Asna1
Lcorl.17,0.720993306,0.076592375,0.068,0.057,1,17,Lcorl
Bag5.17,0.72109562,-0.031736406,0.091,0.11,1,17,Bag5
Cdc45.17,0.721247123,0.043670678,0.023,0.016,1,17,Cdc45
Ubr3.17,0.72133644,-0.048730417,0.114,0.097,1,17,Ubr3
Taf4.17,0.721849069,-0.082428889,0.023,0.032,1,17,Taf4
Zfp672.17,0.721912487,-0.011243062,0.045,0.035,1,17,Zfp672
Gabpa.17,0.721926729,-0.006693038,0.068,0.084,1,17,Gabpa
Msh3.17,0.722035726,-0.078532268,0.023,0.032,1,17,Msh3
Smkr-ps.17,0.722096445,-0.007568951,0,0.003,1,17,Smkr-ps
Rnf144b.17,0.722096445,-0.011077979,0,0.003,1,17,Rnf144b
Zfp455.17,0.722096445,-0.011893282,0,0.003,1,17,Zfp455
Gm37132.17,0.722096445,-0.012329814,0,0.003,1,17,Gm37132
Gm33666.17,0.722096445,-0.005475681,0,0.003,1,17,Gm33666
Gm5535.17,0.722096445,-0.005592392,0,0.003,1,17,Gm5535
Gm15907.17,0.722096445,-0.007613313,0,0.003,1,17,Gm15907
Kctd14.17,0.722096445,-0.007915319,0,0.003,1,17,Kctd14
Ndufa11b.17,0.722096445,-0.008219619,0,0.003,1,17,Ndufa11b
Gm46546.17,0.722096445,-0.008298105,0,0.003,1,17,Gm46546
Gm5575.17,0.722096445,-0.008366668,0,0.003,1,17,Gm5575
Alox5ap.17,0.722096445,-0.008424127,0,0.003,1,17,Alox5ap
Gm11425.17,0.722096445,-0.008720061,0,0.003,1,17,Gm11425
Map10.17,0.722096445,-0.008874178,0,0.003,1,17,Map10
3110053B16Rik.17,0.722096445,-0.008906525,0,0.003,1,17,3110053B16Rik
Gm18445.17,0.722096445,-0.009041067,0,0.003,1,17,Gm18445
Rnf123.17,0.722096445,-0.009258497,0,0.003,1,17,Rnf123
Gm12258.17,0.722096445,-0.009323593,0,0.003,1,17,Gm12258
Ugt1a6a.17,0.722096445,-0.009599419,0,0.003,1,17,Ugt1a6a
Anxa11.17,0.722096445,-0.009701764,0,0.003,1,17,Anxa11
Hoxa3.17,0.722096445,-0.009807661,0,0.003,1,17,Hoxa3
Gm37215.17,0.722096445,-0.009811183,0,0.003,1,17,Gm37215
Gm47976.17,0.722096445,-0.009903978,0,0.003,1,17,Gm47976
Hoxd4.17,0.722096445,-0.010116775,0,0.003,1,17,Hoxd4
Trim14.17,0.722096445,-0.01014184,0,0.003,1,17,Trim14
Catspere2.17,0.722096445,-0.010195995,0,0.003,1,17,Catspere2
Noxo1.17,0.722096445,-0.010278886,0,0.003,1,17,Noxo1
Mmp17.17,0.722096445,-0.010291395,0,0.003,1,17,Mmp17
A330023F24Rik.17,0.722096445,-0.010359679,0,0.003,1,17,A330023F24Rik
Gm2986.17,0.722096445,-0.010364903,0,0.003,1,17,Gm2986
Mrc1.17,0.722096445,-0.01082559,0,0.003,1,17,Mrc1
Prkcb.17,0.722096445,-0.010844819,0,0.003,1,17,Prkcb
9430025C20Rik.17,0.722096445,-0.010856611,0,0.003,1,17,9430025C20Rik
Gm10499.17,0.722096445,-0.011036368,0,0.003,1,17,Gm10499
Gm13056.17,0.722096445,-0.011047861,0,0.003,1,17,Gm13056
Alms1-ps2.17,0.722096445,-0.011141678,0,0.003,1,17,Alms1-ps2
Gm21917.17,0.722096445,-0.011194556,0,0.003,1,17,Gm21917
Gm8444.17,0.722096445,-0.011225708,0,0.003,1,17,Gm8444
Gm7733.17,0.722096445,-0.011312494,0,0.003,1,17,Gm7733
Gm42462.17,0.722096445,-0.011486409,0,0.003,1,17,Gm42462
Zfp964.17,0.722096445,-0.012439192,0,0.003,1,17,Zfp964
Gm42972.17,0.722096445,-0.013388133,0,0.003,1,17,Gm42972
Col4a6.17,0.722096445,-0.013947197,0,0.003,1,17,Col4a6
Ano4.17,0.722096445,-0.014173841,0,0.003,1,17,Ano4
Rassf4.17,0.722096445,-0.014282966,0,0.003,1,17,Rassf4
Ilvbl.17,0.722124299,-0.015989082,0.068,0.055,1,17,Ilvbl
Aacs.17,0.72228722,-0.031266013,0.023,0.032,1,17,Aacs
Elob.17,0.723002875,-0.08666538,0.568,0.579,1,17,Elob
Jmy.17,0.72301945,-0.083093044,0.114,0.13,1,17,Jmy
Tatdn2.17,0.723216974,0.130883891,0.045,0.037,1,17,Tatdn2
Zfyve16.17,0.723482671,-0.06245233,0.068,0.081,1,17,Zfyve16
Baz2a.17,0.723583251,0.002425283,0.091,0.112,1,17,Baz2a
Lrig1.17,0.723805512,-0.022542472,0.045,0.035,1,17,Lrig1
Sfxn5.17,0.724109135,-0.001665004,0.023,0.016,1,17,Sfxn5
Fam133b.17,0.724176613,-0.185045151,0.182,0.193,1,17,Fam133b
Parg.17,0.724316689,0.305417733,0.114,0.103,1,17,Parg
Zfp961.17,0.724601571,-0.031074762,0.023,0.016,1,17,Zfp961
Gm9816.17,0.724681358,-0.006657068,0,0.003,1,17,Gm9816
Slc44a3.17,0.724681358,-0.007039244,0,0.003,1,17,Slc44a3
Neto1.17,0.724681358,-0.010097289,0,0.003,1,17,Neto1
Gm37366.17,0.724681358,-0.010236985,0,0.003,1,17,Gm37366
Gm43312.17,0.724681358,-0.011354733,0,0.003,1,17,Gm43312
Blnk.17,0.724681358,-0.012666545,0,0.003,1,17,Blnk
Gm45338.17,0.724681358,-0.006095835,0,0.003,1,17,Gm45338
Rbm47.17,0.724681358,-0.006451696,0,0.003,1,17,Rbm47
Inava.17,0.724681358,-0.006658808,0,0.003,1,17,Inava
D930030I03Rik.17,0.724681358,-0.006681937,0,0.003,1,17,D930030I03Rik
Lrp8.17,0.724681358,-0.006937949,0,0.003,1,17,Lrp8
Gm11488.17,0.724681358,-0.007244931,0,0.003,1,17,Gm11488
Gm49463.17,0.724681358,-0.007403801,0,0.003,1,17,Gm49463
Gm13342.17,0.724681358,-0.007417792,0,0.003,1,17,Gm13342
3010003L21Rik.17,0.724681358,-0.007769836,0,0.003,1,17,3010003L21Rik
Scpep1os.17,0.724681358,-0.007881367,0,0.003,1,17,Scpep1os
Gm15843.17,0.724681358,-0.008075569,0,0.003,1,17,Gm15843
Gp1bb.17,0.724681358,-0.008222785,0,0.003,1,17,Gp1bb
Gm5939.17,0.724681358,-0.008341748,0,0.003,1,17,Gm5939
Lax1.17,0.724681358,-0.008596804,0,0.003,1,17,Lax1
Gm48690.17,0.724681358,-0.008604921,0,0.003,1,17,Gm48690
Gm6627.17,0.724681358,-0.008721409,0,0.003,1,17,Gm6627
Calr3.17,0.724681358,-0.008946767,0,0.003,1,17,Calr3
Apoa1.17,0.724681358,-0.00905529,0,0.003,1,17,Apoa1
Gm20470.17,0.724681358,-0.009167554,0,0.003,1,17,Gm20470
Gm37598.17,0.724681358,-0.009227816,0,0.003,1,17,Gm37598
Gm49785.17,0.724681358,-0.009265333,0,0.003,1,17,Gm49785
6330537M06Rik.17,0.724681358,-0.009452907,0,0.003,1,17,6330537M06Rik
Fam209.17,0.724681358,-0.009545233,0,0.003,1,17,Fam209
Gm45120.17,0.724681358,-0.009617141,0,0.003,1,17,Gm45120
Zdhhc2.17,0.724681358,-0.009767824,0,0.003,1,17,Zdhhc2
Catsperg1.17,0.724681358,-0.009852053,0,0.003,1,17,Catsperg1
Frmpd4.17,0.724681358,-0.009945069,0,0.003,1,17,Frmpd4
Plaat1.17,0.724681358,-0.010328977,0,0.003,1,17,Plaat1
4933400F21Rik.17,0.724681358,-0.010566142,0,0.003,1,17,4933400F21Rik
4930509H03Rik.17,0.724681358,-0.010592484,0,0.003,1,17,4930509H03Rik
Gm45251.17,0.724681358,-0.010609793,0,0.003,1,17,Gm45251
Gm28154.17,0.724681358,-0.010733986,0,0.003,1,17,Gm28154
Gm43503.17,0.724681358,-0.011224217,0,0.003,1,17,Gm43503
4930466K18Rik.17,0.724681358,-0.011229375,0,0.003,1,17,4930466K18Rik
A830082N09Rik.17,0.724681358,-0.011625617,0,0.003,1,17,A830082N09Rik
Adap1.17,0.724681358,-0.011671975,0,0.003,1,17,Adap1
Lrrc36.17,0.724681358,-0.011726183,0,0.003,1,17,Lrrc36
Pax9.17,0.724681358,-0.011766776,0,0.003,1,17,Pax9
Dchs2.17,0.724681358,-0.011940945,0,0.003,1,17,Dchs2
Gm44067.17,0.724681358,-0.015163926,0,0.003,1,17,Gm44067
Tmod4.17,0.724681358,-0.023416512,0,0.003,1,17,Tmod4
Kif26b.17,0.724703216,-0.011027644,0.023,0.016,1,17,Kif26b
Slc25a44.17,0.724747756,-0.021632868,0.023,0.032,1,17,Slc25a44
Dpp7.17,0.72500503,-0.049363032,0.068,0.084,1,17,Dpp7
Brca2.17,0.725395173,0.000945699,0.023,0.016,1,17,Brca2
Ntrk3.17,0.725398205,-0.042866864,0.023,0.016,1,17,Ntrk3
Vps36.17,0.725440179,-0.117313355,0.205,0.225,1,17,Vps36
Mettl6.17,0.725464051,-0.003771709,0.068,0.056,1,17,Mettl6
Zfp955b.17,0.725824835,-0.122971561,0.045,0.057,1,17,Zfp955b
Mob2.17,0.725914104,-0.083895228,0.068,0.082,1,17,Mob2
Khdc4.17,0.725914747,-0.048454363,0.091,0.076,1,17,Khdc4
Smpd2.17,0.726452445,0.003054476,0.068,0.055,1,17,Smpd2
Arhgef3.17,0.726497424,0.115664203,0.023,0.033,1,17,Arhgef3
Nus1.17,0.726509901,-0.097914376,0.114,0.13,1,17,Nus1
4921524J17Rik.17,0.726560044,0.164660606,0.136,0.119,1,17,4921524J17Rik
Letm1.17,0.726579762,-0.076152587,0.114,0.095,1,17,Letm1
Emc8.17,0.726920558,0.097679525,0.114,0.099,1,17,Emc8
Il4ra.17,0.727216823,-0.015361022,0.159,0.177,1,17,Il4ra
Smc5.17,0.727223554,-0.077332858,0.159,0.182,1,17,Smc5
Olfr592.17,0.727294734,-0.007545542,0,0.003,1,17,Olfr592
Gm49344.17,0.727294734,-0.008277877,0,0.003,1,17,Gm49344
Flicr.17,0.727294734,-0.009665337,0,0.003,1,17,Flicr
Gm49041.17,0.727294734,-0.010019348,0,0.003,1,17,Gm49041
Laptm5.17,0.727294734,-0.010386112,0,0.003,1,17,Laptm5
Foxc2.17,0.727294734,-0.011114525,0,0.003,1,17,Foxc2
Slc22a23.17,0.727294734,-0.01289189,0,0.003,1,17,Slc22a23
Epsti1.17,0.727294734,-0.006968408,0,0.003,1,17,Epsti1
Rpl10-ps2.17,0.727294734,-0.006979988,0,0.003,1,17,Rpl10-ps2
Gm20302.17,0.727294734,-0.007487105,0,0.003,1,17,Gm20302
Tor4a.17,0.727294734,-0.007796525,0,0.003,1,17,Tor4a
Ntng2.17,0.727294734,-0.007837676,0,0.003,1,17,Ntng2
Gm2387.17,0.727294734,-0.008210511,0,0.003,1,17,Gm2387
Mzf1.17,0.727294734,-0.008624637,0,0.003,1,17,Mzf1
Gm34907.17,0.727294734,-0.008688225,0,0.003,1,17,Gm34907
Zfp454.17,0.727294734,-0.008929718,0,0.003,1,17,Zfp454
Gm7599.17,0.727294734,-0.008946076,0,0.003,1,17,Gm7599
Gm43216.17,0.727294734,-0.009141959,0,0.003,1,17,Gm43216
9830144P21Rik.17,0.727294734,-0.009199861,0,0.003,1,17,9830144P21Rik
Gm16183.17,0.727294734,-0.009253385,0,0.003,1,17,Gm16183
Ano2.17,0.727294734,-0.009285529,0,0.003,1,17,Ano2
Ube2v1.17,0.727294734,-0.009408953,0,0.003,1,17,Ube2v1
Supt4b.17,0.727294734,-0.009516279,0,0.003,1,17,Supt4b
Slc45a3.17,0.727294734,-0.009538822,0,0.003,1,17,Slc45a3
Stk32c.17,0.727294734,-0.009641173,0,0.003,1,17,Stk32c
Gm43112.17,0.727294734,-0.009803368,0,0.003,1,17,Gm43112
Gm35339.17,0.727294734,-0.009862405,0,0.003,1,17,Gm35339
Csf3.17,0.727294734,-0.010103688,0,0.003,1,17,Csf3
1500002C15Rik.17,0.727294734,-0.010135397,0,0.003,1,17,1500002C15Rik
Gm15852.17,0.727294734,-0.010267903,0,0.003,1,17,Gm15852
Chn1os3.17,0.727294734,-0.010462053,0,0.003,1,17,Chn1os3
Gm43372.17,0.727294734,-0.010484558,0,0.003,1,17,Gm43372
Wfikkn1.17,0.727294734,-0.010593362,0,0.003,1,17,Wfikkn1
8030423F21Rik.17,0.727294734,-0.01088771,0,0.003,1,17,8030423F21Rik
Gm10362.17,0.727294734,-0.011182572,0,0.003,1,17,Gm10362
Gm20731.17,0.727294734,-0.011391719,0,0.003,1,17,Gm20731
BC051142.17,0.727294734,-0.01215762,0,0.003,1,17,BC051142
D030045P18Rik.17,0.727294734,-0.012165149,0,0.003,1,17,D030045P18Rik
Slc25a21.17,0.727294734,-0.012207001,0,0.003,1,17,Slc25a21
Nap1l3.17,0.727294734,-0.012290456,0,0.003,1,17,Nap1l3
Tmem255b.17,0.727294734,-0.012643359,0,0.003,1,17,Tmem255b
Gm37949.17,0.727294734,-0.012649604,0,0.003,1,17,Gm37949
Gm16185.17,0.727294734,-0.012909285,0,0.003,1,17,Gm16185
Ppef2.17,0.727294734,-0.013264897,0,0.003,1,17,Ppef2
Wnt4.17,0.727294734,-0.013709737,0,0.003,1,17,Wnt4
Map7d2.17,0.727294734,-0.021136129,0,0.003,1,17,Map7d2
Dhh.17,0.727294734,-0.023380327,0,0.003,1,17,Dhh
Gart.17,0.72737337,0.001713363,0.068,0.056,1,17,Gart
Gm43813.17,0.727407537,0.063037613,0.045,0.036,1,17,Gm43813
Gtf2b.17,0.727536265,-0.121385907,0.136,0.153,1,17,Gtf2b
Zfp422.17,0.727774475,-0.043865204,0.068,0.055,1,17,Zfp422
Fam174a.17,0.727974867,-0.020071124,0.114,0.096,1,17,Fam174a
Pex1.17,0.72812037,-0.020290613,0.023,0.032,1,17,Pex1
Snrnp25.17,0.728158958,-0.016312694,0.023,0.032,1,17,Snrnp25
Stard5.17,0.728370326,-0.052343426,0.023,0.032,1,17,Stard5
Itprid2.17,0.728455167,0.103240196,0.023,0.033,1,17,Itprid2
Ddhd2.17,0.728843478,0.102836662,0.114,0.1,1,17,Ddhd2
Gm7027.17,0.728896494,-0.061484505,0.023,0.031,1,17,Gm7027
Snhg3.17,0.729182727,-0.028920369,0.023,0.016,1,17,Snhg3
Xpc.17,0.729229447,-0.105244105,0.068,0.054,1,17,Xpc
Cebpa.17,0.729372612,-0.085091754,0.023,0.031,1,17,Cebpa
Kat7.17,0.729378462,-0.116315291,0.045,0.056,1,17,Kat7
Tmx2.17,0.729720049,-0.058940868,0.045,0.058,1,17,Tmx2
Gm7816.17,0.729753017,0.078474168,0.023,0.033,1,17,Gm7816
Prkaa1.17,0.729771257,-0.086847092,0.045,0.057,1,17,Prkaa1
Bmpr1b.17,0.729772214,-0.017481332,0.023,0.016,1,17,Bmpr1b
Oaz2.17,0.729776052,0.171806918,0.205,0.182,1,17,Oaz2
Abhd17a.17,0.729796037,0.078388732,0.091,0.08,1,17,Abhd17a
Olfr432.17,0.729937408,-0.00709133,0,0.003,1,17,Olfr432
Gm14017.17,0.729937408,-0.007210377,0,0.003,1,17,Gm14017
Gm45074.17,0.729937408,-0.008945655,0,0.003,1,17,Gm45074
Fancd2.17,0.729937408,-0.010289733,0,0.003,1,17,Fancd2
Gm26674.17,0.729937408,-0.011626241,0,0.003,1,17,Gm26674
Raet1d.17,0.729937408,-0.004737629,0,0.003,1,17,Raet1d
2410018L13Rik.17,0.729937408,-0.006746403,0,0.003,1,17,2410018L13Rik
Gm42814.17,0.729937408,-0.006774475,0,0.003,1,17,Gm42814
Rpl31-ps11.17,0.729937408,-0.007008063,0,0.003,1,17,Rpl31-ps11
Abcc3.17,0.729937408,-0.007215402,0,0.003,1,17,Abcc3
Gm16485.17,0.729937408,-0.007446147,0,0.003,1,17,Gm16485
9230116N13Rik.17,0.729937408,-0.007571139,0,0.003,1,17,9230116N13Rik
Hmgb1-ps4.17,0.729937408,-0.00762669,0,0.003,1,17,Hmgb1-ps4
AA465934.17,0.729937408,-0.007665822,0,0.003,1,17,AA465934
Gm48045.17,0.729937408,-0.007719383,0,0.003,1,17,Gm48045
Gm16437.17,0.729937408,-0.007738578,0,0.003,1,17,Gm16437
Ccdc159.17,0.729937408,-0.007837689,0,0.003,1,17,Ccdc159
Artn.17,0.729937408,-0.00791189,0,0.003,1,17,Artn
4930540M05Rik.17,0.729937408,-0.007931658,0,0.003,1,17,4930540M05Rik
Gm6363.17,0.729937408,-0.008105389,0,0.003,1,17,Gm6363
Rpl23a-ps2.17,0.729937408,-0.008115983,0,0.003,1,17,Rpl23a-ps2
Cd9-ps.17,0.729937408,-0.008279996,0,0.003,1,17,Cd9-ps
Rab11b-ps2.17,0.729937408,-0.00852157,0,0.003,1,17,Rab11b-ps2
Gm36970.17,0.729937408,-0.008651136,0,0.003,1,17,Gm36970
Gm6743.17,0.729937408,-0.008677175,0,0.003,1,17,Gm6743
Gm43677.17,0.729937408,-0.008888856,0,0.003,1,17,Gm43677
Gm15510.17,0.729937408,-0.00890549,0,0.003,1,17,Gm15510
Gm6658.17,0.729937408,-0.009081849,0,0.003,1,17,Gm6658
Cyp2c23.17,0.729937408,-0.009117086,0,0.003,1,17,Cyp2c23
Gpr82.17,0.729937408,-0.009119497,0,0.003,1,17,Gpr82
Atp6v0d2.17,0.729937408,-0.009145045,0,0.003,1,17,Atp6v0d2
Gm45731.17,0.729937408,-0.009224941,0,0.003,1,17,Gm45731
AW822252.17,0.729937408,-0.009272321,0,0.003,1,17,AW822252
C130083A15Rik.17,0.729937408,-0.009312442,0,0.003,1,17,C130083A15Rik
Gm44752.17,0.729937408,-0.009346576,0,0.003,1,17,Gm44752
Gm48898.17,0.729937408,-0.009489955,0,0.003,1,17,Gm48898
Gm6402.17,0.729937408,-0.00962246,0,0.003,1,17,Gm6402
Epop.17,0.729937408,-0.009626059,0,0.003,1,17,Epop
Proscos.17,0.729937408,-0.00985217,0,0.003,1,17,Proscos
Gm47138.17,0.729937408,-0.010640629,0,0.003,1,17,Gm47138
Prph.17,0.729937408,-0.01078228,0,0.003,1,17,Prph
Gm43637.17,0.729937408,-0.010824813,0,0.003,1,17,Gm43637
Aqp7.17,0.729937408,-0.010870662,0,0.003,1,17,Aqp7
Olfr856-ps1.17,0.729937408,-0.010915143,0,0.003,1,17,Olfr856-ps1
Gm44144.17,0.729937408,-0.01118157,0,0.003,1,17,Gm44144
Elovl7.17,0.729937408,-0.011216501,0,0.003,1,17,Elovl7
Kcnmb4.17,0.729937408,-0.011501826,0,0.003,1,17,Kcnmb4
Vat1l.17,0.729937408,-0.011520949,0,0.003,1,17,Vat1l
Gm21992.17,0.729937408,-0.01168274,0,0.003,1,17,Gm21992
Gm43167.17,0.729937408,-0.011899931,0,0.003,1,17,Gm43167
Cited4.17,0.729937408,-0.012465673,0,0.003,1,17,Cited4
Foxred2.17,0.729937408,-0.012751752,0,0.003,1,17,Foxred2
Ncald.17,0.730005856,0.00674785,0.045,0.059,1,17,Ncald
Cmc1.17,0.730015335,-0.013032659,0.114,0.098,1,17,Cmc1
Nkrf.17,0.730050718,-0.004318264,0.023,0.016,1,17,Nkrf
Gbp6.17,0.730316214,-0.03357356,0.068,0.056,1,17,Gbp6
Tubg1.17,0.730745299,0.098148742,0.045,0.036,1,17,Tubg1
Ctdspl.17,0.730901988,-0.079511422,0.045,0.057,1,17,Ctdspl
Gtpbp8.17,0.731268835,-0.049647652,0.045,0.035,1,17,Gtpbp8
Atpaf2.17,0.73128115,-0.066741829,0.023,0.031,1,17,Atpaf2
2310001H17Rik.17,0.731446311,0.109736771,0.023,0.016,1,17,2310001H17Rik
Tarbp1.17,0.731551506,-0.013714621,0.023,0.016,1,17,Tarbp1
Optn.17,0.731554573,0.34403229,0.045,0.037,1,17,Optn
Zfp551.17,0.732610253,-0.010123634,0,0.003,1,17,Zfp551
Dusp15.17,0.732610253,-0.025283131,0,0.003,1,17,Dusp15
Gm15559.17,0.732610253,-0.010464052,0,0.003,1,17,Gm15559
Lama3.17,0.732610253,-0.010770111,0,0.003,1,17,Lama3
Gm37663.17,0.732610253,-0.011540996,0,0.003,1,17,Gm37663
A130050O07Rik.17,0.732610253,-0.0138975,0,0.003,1,17,A130050O07Rik
Gm11249.17,0.732610253,-0.00565401,0,0.003,1,17,Gm11249
Arhgef39.17,0.732610253,-0.006234973,0,0.003,1,17,Arhgef39
Tmem8.17,0.732610253,-0.006313292,0,0.003,1,17,Tmem8
4930597O21Rik.17,0.732610253,-0.00684167,0,0.003,1,17,4930597O21Rik
Rmi2.17,0.732610253,-0.007223663,0,0.003,1,17,Rmi2
Slc26a10.17,0.732610253,-0.007278242,0,0.003,1,17,Slc26a10
Camsap3.17,0.732610253,-0.007685144,0,0.003,1,17,Camsap3
Gm7429.17,0.732610253,-0.00776537,0,0.003,1,17,Gm7429
Gm29170.17,0.732610253,-0.007809519,0,0.003,1,17,Gm29170
Gm16958.17,0.732610253,-0.007820223,0,0.003,1,17,Gm16958
Gm42826.17,0.732610253,-0.007901362,0,0.003,1,17,Gm42826
Rpl31-ps10.17,0.732610253,-0.007969211,0,0.003,1,17,Rpl31-ps10
Rps6ka4.17,0.732610253,-0.007975242,0,0.003,1,17,Rps6ka4
Gm48964.17,0.732610253,-0.008003844,0,0.003,1,17,Gm48964
Zfp940.17,0.732610253,-0.00804812,0,0.003,1,17,Zfp940
Gm37534.17,0.732610253,-0.008270697,0,0.003,1,17,Gm37534
Slc5a5.17,0.732610253,-0.008463347,0,0.003,1,17,Slc5a5
Hoxa6.17,0.732610253,-0.008502779,0,0.003,1,17,Hoxa6
4933400A11Rik.17,0.732610253,-0.008643694,0,0.003,1,17,4933400A11Rik
Tdrp.17,0.732610253,-0.008710718,0,0.003,1,17,Tdrp
Wnt2b.17,0.732610253,-0.008723917,0,0.003,1,17,Wnt2b
D130062J10Rik.17,0.732610253,-0.008725531,0,0.003,1,17,D130062J10Rik
Gm44040.17,0.732610253,-0.008773422,0,0.003,1,17,Gm44040
Gm10643.17,0.732610253,-0.008857709,0,0.003,1,17,Gm10643
Gm21055.17,0.732610253,-0.008919979,0,0.003,1,17,Gm21055
Fam166b.17,0.732610253,-0.008921639,0,0.003,1,17,Fam166b
E230013L22Rik.17,0.732610253,-0.009089475,0,0.003,1,17,E230013L22Rik
Oxtr.17,0.732610253,-0.009264076,0,0.003,1,17,Oxtr
Hoxb2.17,0.732610253,-0.00936362,0,0.003,1,17,Hoxb2
Gm47372.17,0.732610253,-0.009714374,0,0.003,1,17,Gm47372
Gm43584.17,0.732610253,-0.00980713,0,0.003,1,17,Gm43584
1700007L15Rik.17,0.732610253,-0.010042436,0,0.003,1,17,1700007L15Rik
9330162012Rik.17,0.732610253,-0.010178872,0,0.003,1,17,9330162012Rik
Gm14443.17,0.732610253,-0.01064432,0,0.003,1,17,Gm14443
Ccr9.17,0.732610253,-0.010729656,0,0.003,1,17,Ccr9
9130230N09Rik.17,0.732610253,-0.011011352,0,0.003,1,17,9130230N09Rik
Rab19.17,0.732610253,-0.011017722,0,0.003,1,17,Rab19
Kirrel3.17,0.732610253,-0.011136738,0,0.003,1,17,Kirrel3
D930007P13Rik.17,0.732610253,-0.011236501,0,0.003,1,17,D930007P13Rik
Gm44716.17,0.732610253,-0.011504357,0,0.003,1,17,Gm44716
Gm12319.17,0.732610253,-0.012315368,0,0.003,1,17,Gm12319
Krt79.17,0.732610253,-0.012399764,0,0.003,1,17,Krt79
Gm17055.17,0.732610253,-0.012446548,0,0.003,1,17,Gm17055
Trp63.17,0.732610253,-0.012650665,0,0.003,1,17,Trp63
Slc2a9.17,0.732610253,-0.012701788,0,0.003,1,17,Slc2a9
Hspb7.17,0.732610253,-0.017649314,0,0.003,1,17,Hspb7
Pcsk1.17,0.732610253,-0.02593227,0,0.003,1,17,Pcsk1
Alas2.17,0.732610253,-0.038957476,0,0.003,1,17,Alas2
Gm5644.17,0.732630418,-0.010763082,0.023,0.016,1,17,Gm5644
Mapk1ip1.17,0.732670008,-0.094014631,0.023,0.031,1,17,Mapk1ip1
Tbc1d12.17,0.732696535,-0.143577734,0.068,0.08,1,17,Tbc1d12
Ice1.17,0.732778387,-0.114942006,0.091,0.104,1,17,Ice1
Cacul1.17,0.732923617,0.050202563,0.045,0.059,1,17,Cacul1
