GeneID	GSM1041191	GSM1041192	GSM1041193	GSM1041194	GSM1041195	GSM1041196	GSM1041197	GSM1041198	GSM1041199
121601	271	289	345	254	287	214	1345	918	1277
160728	0	0	0	0	0	1	0	0	0
27340	1706	2568	1575	1237	2480	1976	3190	1365	3680
400	1459	1715	2290	2020	1918	1372	4194	3696	2784
121599	0	0	0	0	0	0	0	0	0
105369935	0	0	0	0	0	0	0	0	0
4604	0	0	0	2	7	3	0	7	1
105369938	0	0	0	0	0	0	0	0	0
105369937	0	0	0	0	2	0	0	1	1
56994	800	921	700	930	782	681	1054	1241	946
50511	56	65	56	67	54	44	48	59	42
79158	977	1924	1372	1740	1058	976	3548	4504	1594
55332	2111	2936	2779	4133	1271	977	8117	9228	2815
107984548	2	4	1	3	1	1	2	2	2
51019	346	336	449	424	452	260	673	572	416
79023	754	628	527	431	600	596	1092	445	1033
55010	447	512	329	177	421	366	569	73	586
5367	95	110	76	39	79	81	100	10	120
105369942	3	0	2	1	3	2	0	0	1
3479	1	2	1	2	1	3	2	1	0
105369944	0	1	1	1	3	0	4	0	0
283432	1	1	1	0	0	1	0	1	0
5053	0	0	0	0	0	0	1	1	0
112267865	0	0	4	2	0	0	0	0	0
429	2	0	1	0	0	1	2	0	0
374470	0	0	0	0	1	0	0	0	0
101929058	0	0	0	0	0	0	0	0	0
105369945	0	0	0	0	0	0	0	0	0
101929084	0	0	0	0	0	0	0	0	0
55576	12	15	8	3	9	9	7	2	2
105369946	0	0	0	0	0	0	0	0	0
51559	753	888	542	486	636	627	1378	479	635
107984433	0	1	2	7	1	2	8	7	7
253724	7	7	11	9	6	11	20	15	15
107984130	2	1	1	0	1	3	1	0	2
7184	13575	18455	16215	11649	16900	13330	38780	18009	34442
100500842	520	753	604	485	637	459	706	337	676
728568	107	118	88	86	116	114	133	182	173
6996	438	549	392	278	459	402	915	832	809
83468	514	491	637	703	333	297	1354	438	789
29915	514	648	600	579	567	398	1443	906	861
4801	388	524	430	361	318	265	715	330	573
105369947	1	1	1	0	1	0	0	0	0
105369948	1	0	0	0	0	0	0	1	0
7296	13425	16604	14134	8725	11535	16624	22549	39386	25941
493861	91	108	64	56	61	51	146	66	101
105369949	3	5	6	3	1	1	1	2	2
50515	33	17	84	50	140	87	201	252	1107
100500843	0	0	0	0	0	0	0	0	0
112268100	1	0	0	0	0	0	0	0	2
84102	41	45	137	110	69	55	245	476	124
105369950	0	0	0	0	0	0	0	0	0
105369952	15	13	9	10	16	13	10	9	12
121053	326	422	241	212	323	310	407	375	395
160428	946	1655	3391	2455	846	793	4035	2445	998
414300	3	2	0	0	0	0	2	3	1
23325	1403	1823	2185	1937	2052	1389	3386	3938	2421
55198	1673	1801	1554	1447	1202	1056	5510	1055	3353
105369953	20	11	21	23	15	15	11	10	11
105369954	12	36	23	15	45	21	27	23	37
387882	7835	7500	5107	4833	5456	4695	18275	11636	12843
105369957	190	239	226	214	105	95	695	131	194
105369956	6	3	4	2	0	0	2	0	1
105369955	5	3	5	4	0	1	4	0	0
105369958	13	21	32	35	4	7	43	2	15
101929110	1	4	2	2	0	2	1	1	3
105369959	0	0	0	0	0	0	0	0	1
107984435	1	0	0	0	0	1	2	1	1
105369960	0	0	0	0	0	0	0	0	0
9891	430	683	301	497	305	302	1023	900	786
10970	14993	14528	15774	17175	12122	9568	37173	42461	25649
255394	56	66	162	206	91	111	245	547	134
55703	629	711	484	474	703	565	1142	746	810
100287944	10	21	11	9	12	7	19	13	13
5992	3	2	3	3	2	2	0	4	1
100505978	3	0	0	2	2	0	2	2	2
55188	527	628	561	487	500	343	932	540	840
105369961	11	9	11	7	8	7	4	4	5
90488	1518	1880	2664	2267	1997	1461	4482	4788	2910
80298	433	504	719	552	544	435	1180	998	813
1407	640	676	463	432	449	455	821	663	764
121551	26	18	72	39	123	61	21	27	20
11137	1419	1427	1397	1602	1776	1218	2619	2241	2075
11108	1149	1156	1252	1175	1344	1149	2265	1459	2030
101929162	62	62	65	66	67	67	80	36	60
121549	0	0	0	0	0	0	0	0	0
105369963	0	0	0	0	0	0	0	0	0
728739	1	1	1	1	0	1	36	28	30
105369964	0	0	0	0	0	0	0	0	0
9671	0	1	0	0	0	0	0	0	1
105369965	0	1	0	0	0	0	0	0	0
1240	4	12	23	70	0	4	0	3	255
102723562	0	0	0	0	1	0	0	0	0
11153	336	342	363	334	349	358	877	1392	875
9733	1776	1720	1296	1294	1460	1337	2893	1395	3094
23479	833	831	887	1093	952	774	1745	2721	1547
338773	360	348	2589	3936	392	132	1979	182	952
6404	43	67	80	87	61	109	258	323	138
105369968	107	117	82	80	70	113	127	142	96
100616240	1	1	0	0	0	3	1	0	1
23603	14730	14790	10043	9708	15460	12078	32352	26051	19446
105369969	0	0	1	1	1	0	0	1	0
54434	3474	3868	3921	4889	2892	2235	7565	3536	6819
101929204	120	138	176	150	70	73	101	49	125
693204	1	3	1	1	1	1	0	0	2
1610	0	0	0	0	0	0	0	0	0
55530	0	0	0	0	1	0	0	0	0
105378256	0	0	0	0	0	0	0	0	0
84749	207	248	256	277	183	166	446	417	365
100131733	12	8	9	14	7	7	7	13	11
121642	295	291	230	295	196	230	317	176	312
7374	845	780	458	424	519	485	1316	921	1440
32	111	94	151	160	81	66	221	98	151
105369974	1	0	4	2	1	0	2	3	1
121643	0	0	0	0	0	0	0	0	0
101928138	0	0	0	1	0	0	0	0	0
283446	19	27	21	15	7	10	25	21	35
83892	2272	2080	2515	2620	2499	1739	6231	5331	5012
89910	1628	1709	1496	1514	1304	1202	3312	2350	2569
326625	232	230	777	929	283	183	513	301	563
4598	381	358	1219	1906	513	287	584	588	839
84915	51	46	14	21	19	26	68	66	65
84983	0	0	0	0	0	1	1	3	0
59341	97	63	137	103	53	38	601	85	133
100616454	1	1	1	1	0	1	3	1	1
105369975	5	8	5	16	2	3	10	9	6
51228	1715	1609	1455	1699	1744	1394	2673	4981	1612
84260	999	1040	664	580	778	751	952	441	1078
9815	1889	2269	1984	1833	1925	1516	4833	4061	3648
88455	4741	4805	2580	2862	3695	3144	11064	8932	5824
400073	50	52	49	71	35	51	68	182	76
105369976	0	0	0	0	0	0	0	0	0
28981	233	255	320	231	235	171	455	293	459
488	8741	9366	8258	8565	9101	8597	20547	14848	20687
51434	1608	1632	1183	1224	1352	1273	2084	1968	2116
10094	3213	3515	3512	3602	4614	3509	6350	9283	5714
51184	484	587	312	299	583	511	794	441	917
29902	427	432	230	204	362	365	714	333	541
51699	1050	1151	1019	1031	1214	1061	1928	2446	1841
144715	116	159	131	129	175	175	252	270	360
160760	474	752	603	575	802	684	997	1113	1677
79600	305	361	448	389	274	229	760	530	549
84329	5	12	16	20	14	10	89	52	75
5501	3137	3395	2993	2432	3337	2789	5231	3154	5990
160762	0	0	0	0	0	0	0	0	0
4633	0	0	0	0	0	0	0	0	0
100131138	0	0	0	0	0	0	0	0	0
105369980	0	1	0	0	0	0	1	0	1
105369981	0	0	0	0	0	0	0	0	0
23316	1	0	0	2	0	0	0	4	2
105369983	0	0	0	0	0	1	0	0	0
102465455	0	0	0	0	0	0	0	0	0
144717	230	199	247	420	328	313	519	751	771
105369984	0	1	0	0	0	0	0	1	0
10019	5093	5042	5816	6124	6814	5782	6938	5027	10655
6311	1402	1722	1218	1114	1202	1210	2505	1923	2394
102723619	8	4	4	3	4	1	3	11	2
8315	573	624	504	564	657	551	1126	1299	894
80724	368	392	462	555	349	356	635	325	608
217	538	647	928	1425	710	734	963	1460	1066
102465456	0	0	0	0	0	0	0	0	0
51275	149	190	137	189	149	148	282	271	325
8550	627	811	629	651	605	524	1126	701	1162
89894	123	158	139	110	120	97	236	131	171
10961	1980	2064	2421	2847	2142	1774	3732	3657	2940
80018	986	1323	1028	877	1344	1053	1848	1542	2209
100500889	2	1	3	1	3	0	0	0	0
10906	624	536	601	643	629	498	1641	1680	1488
283450	1827	2280	1900	1959	1464	1422	2593	3054	2687
102465519	13	15	15	11	12	7	5	6	8
6128	14267	13225	12370	12779	17069	13137	20060	18658	17958
5781	6683	9154	6984	5729	8062	6421	13774	13671	10789
22895	2	3	1	0	3	1	0	0	0
100302227	0	0	0	0	0	0	0	0	0
4938	45	187	337	602	47	16	56	34	347
4940	685	1137	1810	2175	526	381	1435	316	1994
4939	109	296	605	885	86	61	261	185	806
1840	0	0	0	0	0	0	1	0	0
8437	0	0	0	0	0	0	1	0	0
387885	275	251	170	208	244	195	272	171	397
79039	2521	2449	1693	2083	2325	2044	3212	2038	4434
102466222	1	0	0	1	1	1	1	1	1
84934	634	592	497	775	647	517	977	995	1343
115811	23	19	30	40	19	21	28	15	300
53373	1197	1550	2403	2805	1411	1169	3546	3049	8674
102465457	0	0	1	1	0	1	0	0	0
107984436	4	2	3	3	1	3	1	1	2
80024	369	374	401	575	244	260	524	267	662
105369989	2	1	1	0	2	0	0	0	0
196463	3085	4163	4106	5753	3463	3399	5571	8811	5245
10993	2	4	4	3	1	1	1	7	5
113675	40	47	37	88	73	65	152	190	83
64211	0	0	0	0	0	0	0	0	0
104355219	0	0	0	0	0	0	0	0	0
105369990	0	0	0	0	0	0	0	0	0
105369991	0	0	0	0	0	0	0	0	0
100506465	1	1	0	3	0	0	0	0	1
9904	1749	1810	1224	1551	2196	1953	2132	2491	2170
105369993	0	0	0	0	0	0	0	0	0
105369994	0	0	0	0	0	0	0	0	0
105369995	0	0	0	0	0	0	0	0	0
105369996	0	0	0	0	0	0	0	0	0
6910	1335	1421	1511	1828	797	585	2401	520	1642
255480	1095	1083	1203	1352	741	499	2397	686	1362
105369998	1	3	1	1	1	0	4	1	0
6926	6953	6605	6828	6293	6938	5353	12928	8041	12399
105370000	4	7	12	10	8	4	9	16	12
105369999	0	0	0	0	1	1	0	1	0
107984437	2	3	5	3	7	2	3	9	4
102723639	0	1	1	2	1	1	2	1	1
105370003	10	7	18	11	9	0	21	3	2
105370002	4	5	9	3	2	0	0	0	0
105370004	0	0	0	0	0	0	0	0	0
23389	3026	4372	3403	3158	2675	2402	4767	1850	3765
693205	0	0	3	0	0	0	0	0	0
107984438	6	2	0	1	5	4	2	0	0
105370005	0	0	0	0	0	0	0	0	0
100616309	0	0	0	0	0	0	0	0	0
105370007	0	2	0	0	2	2	1	0	0
105370008	0	1	0	0	0	0	0	0	0
107984439	1	5	2	3	0	1	0	0	0
100287569	4	3	7	1	3	2	5	1	1
643246	119	141	128	195	185	205	677	2738	634
79794	1307	1433	1151	1608	1526	1455	2461	4056	1986
84900	101	127	66	67	99	80	67	91	86
8739	1	4	1	4	4	15	3	8	12
26259	961	987	1072	1079	662	577	2180	1189	1227
100506551	41	52	55	54	34	32	65	39	27
54997	0	0	0	0	0	0	0	0	0
101928244	0	0	0	0	1	1	0	0	0
105370010	1	0	0	0	1	0	1	0	0
23014	949	901	982	906	718	606	2218	1209	1694
4842	0	0	1	0	0	0	0	2	1
283455	2	4	1	3	5	5	0	1	7
105370012	0	0	0	0	0	0	0	0	0
105370011	0	0	0	0	0	0	0	0	0
5985	1041	1050	682	506	1006	855	1352	757	1384
55884	3015	2932	1821	2057	3549	2816	5276	7008	3464
54621	513	556	517	566	333	299	1007	255	839
101928274	37	36	34	39	29	28	37	34	38
5037	4169	3953	4162	5286	4249	3341	6605	8848	5216
51347	799	1093	1435	1348	1026	753	1593	1685	1392
64426	1297	1471	1182	1203	1218	990	2049	1565	1849
105370013	0	0	0	0	0	0	0	0	0
105370014	0	0	0	0	0	0	0	0	0
105370015	0	0	0	0	0	0	0	0	0
105370017	0	0	0	0	0	0	0	0	0
107984472	0	0	0	0	0	0	0	0	0
105370016	0	0	0	0	0	0	0	0	0
105370018	0	0	0	0	0	0	0	0	0
105370019	0	0	0	0	0	0	0	0	0
105370020	0	0	0	0	0	0	0	0	0
84530	0	0	0	0	0	0	0	0	0
105370022	0	0	0	0	0	0	0	0	0
105370021	0	0	0	0	0	0	0	0	0
112268101	0	0	0	0	0	0	0	0	0
105370024	0	0	0	0	0	0	0	0	0
26353	324	355	326	367	549	463	1243	1774	406
107984440	2	0	0	0	4	6	0	4	1
105370026	0	0	0	1	0	0	0	1	0
105370025	0	0	0	0	0	0	0	0	0
144742	0	0	0	0	0	0	0	0	0
160777	0	0	0	0	0	0	0	0	0
105370027	41	55	47	60	40	44	50	37	53
387890	1	2	0	1	2	1	0	6	1
5564	598	687	618	730	505	473	854	743	878
11113	3514	3046	3545	1571	2485	1917	3842	672	2812
100302274	27	26	25	12	18	18	17	2	11
112268087	0	0	0	0	0	0	0	0	0
92558	10	3	8	6	6	7	2	0	4
11021	1593	1527	1374	1605	1665	1404	2873	2246	3619
10985	7725	7837	6248	7527	7519	6462	11948	10135	11172
100616179	0	0	1	1	0	1	0	0	0
6175	33845	30740	30879	41211	31418	27134	45198	29234	33370
100506649	631	644	492	579	734	683	620	597	817
5829	11802	11310	9387	9675	13176	12632	17975	18270	22704
23409	8	12	12	14	21	9	27	49	41
26834	1	1	0	0	1	0	0	0	1
26835	0	0	1	1	1	0	1	1	1
5319	0	0	1	1	0	0	0	0	1
4440	0	0	0	0	0	0	1	0	1
1337	1922	1972	1762	2147	2250	1831	2506	4575	2679
51499	487	405	364	397	547	395	1061	1375	872
283459	1517	1457	1293	1447	1579	1382	2353	2365	2437
8683	2155	1984	1586	1807	2117	1812	3330	3574	4361
8655	4318	4206	3333	3475	4438	3815	9549	9729	7810
107987181	18	23	17	15	16	14	20	12	22
100506668	159	135	150	128	154	129	376	289	292
84274	663	687	525	601	729	614	1056	1124	911
9921	3088	3174	3056	3491	3135	2890	6191	9521	5308
51367	447	436	299	284	437	390	767	569	786
101928300	0	0	0	0	0	0	0	0	0
9478	5	5	17	7	11	11	5	6	15
105370029	0	1	3	0	0	0	0	0	1
9761	7990	8201	6978	8311	6588	5286	16882	14187	10781
84747	1498	1417	1317	1575	1355	1016	3519	2998	2333
100616329	39	34	33	40	29	26	54	38	40
35	102	124	84	139	59	80	234	133	217
121665	873	838	953	1157	833	722	1547	2015	1843
105500240	0	0	0	0	0	0	0	0	0
283460	0	0	0	0	0	0	0	1	0
6927	12	16	12	10	11	11	12	22	22
64897	475	489	292	365	440	393	689	727	822
8638	72	114	12	35	213	166	13	54	307
105378258	0	0	0	0	0	0	0	0	0
105370031	0	0	0	0	0	0	0	0	0
105370030	0	0	0	0	0	0	0	0	1
105370032	0	0	0	1	0	0	0	0	0
5027	7	10	48	53	12	8	51	3	29
5025	71	88	148	233	97	65	219	206	140
10645	879	963	1055	1394	854	665	1925	1946	1619
51433	3109	3148	2678	3163	2932	2468	5438	5357	4406
80196	992	935	810	894	823	672	1483	811	1432
84678	1309	1443	1038	1368	1029	1000	1527	682	2042
102465665	7	4	1	7	6	5	3	0	1
101928346	19	20	12	20	13	16	7	21	19
105370033	4	5	4	5	5	7	3	2	4
84876	809	860	836	1042	974	805	1365	1795	1834
283385	4	5	9	17	8	3	17	11	19
105370034	1	0	0	0	1	0	1	1	0
144404	610	698	702	930	498	584	1224	1692	1674
54509	100	96	97	160	62	75	176	224	273
107984442	0	5	2	0	1	1	1	3	3
338799	78	84	87	83	48	54	61	26	71
23067	1442	1437	1044	1197	890	1039	1989	1075	2257
3242	3	3	1	0	1	1	2	5	1
105370035	0	0	1	0	0	0	0	0	1
5715	1104	1014	772	921	1062	899	1902	2105	1801
144406	88	98	78	64	83	100	86	68	68
605	241	218	220	213	219	253	361	158	495
100506691	29	34	34	37	25	29	39	35	21
22877	2026	2152	1721	2070	1508	1857	3372	2496	3740
254050	0	0	2	10	3	0	4	6	10
386653	0	0	0	0	0	0	0	0	0
79369	328	327	274	338	316	276	585	560	628
56616	646	628	512	685	641	529	1334	1270	1368
101593348	3	4	2	2	0	0	3	1	2
65082	761	794	638	825	840	737	1377	1707	1301
6249	2274	3494	2591	2647	2277	2013	5321	5082	4183
100507066	3	5	3	4	5	3	4	12	1
55596	482	648	511	424	380	417	839	391	787
65117	1328	1459	1340	1199	1443	1099	1989	1380	2004
9735	1436	1673	1233	571	970	736	2100	218	1393
113218484	0	1	0	0	0	0	0	0	0
338442	6	11	4	3	3	8	0	3	11
113218511	0	1	0	0	0	0	0	0	0
8843	5	4	2	1	1	4	0	0	2
27198	2	0	0	2	0	0	1	0	1
8562	1752	2607	1937	1645	2639	2350	3084	3082	3190
84660	11	13	10	10	10	12	11	20	13
9026	446	440	501	859	382	388	830	770	627
79720	1188	1159	1241	1410	1552	1373	2055	2743	2598
23457	224	218	199	285	171	171	324	402	534
79676	310	300	248	408	246	290	447	483	415
51329	1879	1950	1548	2288	1448	1387	2940	2171	2908
57605	270	317	360	482	200	269	321	117	348
100422931	0	0	0	0	0	0	0	0	0
100507091	2	5	7	3	2	4	0	0	0
10198	616	739	555	375	453	374	1277	345	805
91574	344	376	263	313	243	223	466	257	441
8099	3941	4034	3776	4425	3784	3057	8860	8438	8100
55206	1424	2114	1887	1591	2094	1701	3058	2950	3590
102466877	12	12	14	14	15	13	14	15	13
112268105	8	7	8	14	11	9	16	28	25
387893	1654	1596	1329	1219	1076	1076	2180	1090	1883
196383	502	464	499	730	537	425	890	517	929
11066	312	302	301	313	305	261	566	430	554
353116	544	596	447	628	405	485	798	605	817
100500909	0	0	0	0	0	0	0	0	0
101927415	16	20	15	15	17	5	2	5	11
10959	6078	6633	6358	6175	7133	5522	15893	19542	10327
57696	702	735	457	392	691	657	731	566	1012
105370041	43	44	20	23	45	40	17	20	42
109616977	3	2	3	4	2	1	0	2	4
1967	1245	1334	890	962	1272	1176	1970	1712	1965
2967	820	1032	790	517	994	908	1638	1074	1352
79867	332	287	230	219	193	184	413	208	335
23545	424	547	494	570	412	395	894	442	663
105370042	3	0	2	2	1	2	0	0	0
196385	20	30	72	52	34	21	98	56	101
105370044	1	1	1	0	0	0	0	0	0
80212	1005	990	1396	1741	838	727	2236	2710	1213
100533183	42	69	57	53	44	46	64	67	57
144348	1279	1853	1628	1468	1394	1172	3029	2853	2858
144347	0	1	1	1	0	1	1	0	1
9612	8772	10429	5295	7762	5003	6350	11381	5726	16952
102466204	0	2	1	1	2	0	1	0	0
105370047	12	10	8	5	8	7	4	6	9
101927436	0	0	0	0	0	0	0	0	0
949	423	520	703	1133	907	770	1782	7344	3017
105370050	0	0	1	1	0	1	0	0	1
107984444	0	1	1	0	0	0	0	0	0
105370051	3	2	2	4	5	3	0	8	3
7316	35317	34124	37935	48092	39418	31676	81162	80425	54104
100847004	0	0	1	0	0	0	0	1	0
100189232	0	0	0	0	0	0	1	0	0
100189343	0	0	0	0	0	0	0	0	0
100009606	0	0	0	0	0	0	0	0	0
100189347	0	1	0	1	0	0	0	0	1
100189339	0	1	0	0	0	0	1	0	0
57647	1846	1936	961	1391	1752	1767	1742	1117	2062
140707	783	909	503	388	442	506	1247	274	1186
102659353	174	186	113	76	87	100	241	53	198
105370052	1	1	1	3	1	1	0	1	1
65985	638	591	865	1092	865	525	1686	2616	1886
105370053	0	0	0	0	0	0	0	0	0
114795	10	18	89	69	23	29	570	23	523
105370054	0	0	0	0	0	0	0	0	0
107984445	0	0	1	0	0	0	0	0	0
105370055	0	0	0	0	0	0	0	0	0
400084	0	0	0	0	0	0	0	0	0
105370057	0	0	0	0	0	0	0	0	0
105370058	0	0	0	0	0	0	0	0	0
105370056	0	0	0	0	0	0	0	0	0
101927464	0	0	0	0	0	0	0	0	0
107984447	0	0	0	0	0	0	0	0	0
107984446	0	0	0	0	0	0	0	0	0
105379613	0	0	0	0	0	0	0	0	0
101927531	0	1	0	0	0	0	0	0	0
107984448	0	0	0	0	0	0	0	0	0
283435	0	0	0	0	0	0	0	0	0
105370059	0	0	0	0	0	0	0	0	0
100128554	0	0	0	0	0	0	0	0	0
100996671	0	0	0	0	0	0	0	0	0
105370060	0	0	0	0	0	0	0	0	0
387895	0	1	0	0	0	0	0	0	1
100507206	0	0	0	0	0	1	0	1	0
440117	0	0	0	0	0	0	0	0	0
105370061	0	0	0	0	0	0	0	0	0
101927592	0	0	0	0	0	0	0	0	0
105370063	0	0	0	0	0	0	0	0	0
107984449	8	11	5	14	5	6	3	2	0
107984450	28	49	57	51	32	31	2	1	1
105370062	69	95	135	164	106	136	1	0	1
105370064	71	95	250	204	253	183	0	2	0
105370065	10	16	19	15	46	31	6	4	3
101927616	0	0	0	0	1	0	0	0	0
105370066	0	0	0	0	0	0	0	0	0
105370067	7	1	29	4	20	7	24	10	15
101927637	0	0	0	0	0	0	0	0	0
105370068	7	2	8	5	17	5	34	15	23
105370069	0	0	0	0	0	0	0	0	0
400087	0	0	0	0	0	0	0	0	0
104472718	0	0	0	0	0	0	0	2	1
100862680	0	0	0	0	0	0	1	0	2
105370070	0	0	0	0	0	0	0	0	0
105370071	0	0	0	0	0	0	0	0	0
100996679	0	0	0	0	0	0	0	0	0
101927694	0	1	0	0	0	0	0	0	0
107987176	0	0	0	0	0	0	0	0	0
92293	0	0	0	0	0	1	0	0	0
100500817	0	0	0	0	0	0	0	0	0
121260	605	671	634	840	577	476	1139	1297	1005
100128276	0	0	0	0	0	0	0	0	0
144423	0	0	0	0	0	0	0	0	0
105370073	0	0	0	0	0	0	0	0	0
121256	0	0	0	0	0	0	0	0	0
283352	0	0	0	0	0	0	0	0	0
101927735	0	0	0	0	1	0	0	0	0
105370074	0	0	0	0	0	0	0	0	0
105370076	0	0	0	0	0	0	0	0	0
100190940	0	0	0	0	0	0	0	0	2
105370077	0	0	0	0	0	0	0	0	0
105370078	0	0	0	0	0	0	0	0	0
440119	0	0	0	0	0	0	0	0	0
11211	0	0	0	0	0	0	0	0	0
107984480	0	0	0	0	0	0	0	0	0
101927786	0	0	0	0	0	0	0	0	0
9271	0	0	0	0	0	0	0	0	0
23504	0	0	0	0	0	0	0	2	0
105370079	0	0	0	0	0	0	0	0	0
105370080	1	0	0	0	0	0	1	1	1
107984451	8	4	11	6	4	5	5	6	6
2054	1259	1219	1297	1055	1012	754	2905	1420	2193
5901	12696	11532	8286	8548	11998	9819	15993	13022	14081
283383	0	0	3	1	1	0	105	15	3
105755954	0	0	1	1	0	0	3	1	0
107984452	0	0	0	0	0	0	0	0	0
116437	0	0	0	0	0	0	0	0	0
105370082	0	0	0	0	0	0	0	0	0
107987177	0	0	0	0	0	0	0	0	0
100128002	0	0	0	0	0	0	0	0	0
107161159	0	0	0	0	0	0	0	0	0
105370083	0	0	0	0	0	0	0	0	0
338797	0	0	0	0	0	0	0	0	0
101929974	0	0	0	0	0	0	0	0	0
105370084	0	0	0	0	0	0	0	0	0
105370085	0	0	0	0	0	0	0	0	0
105370086	0	0	0	0	0	0	0	0	0
100996701	0	0	0	0	0	0	0	0	0
105370087	0	0	0	0	0	1	0	0	0
6433	1513	1533	1064	1208	1219	1049	1749	1025	1781
105370088	0	0	3	2	0	0	1	2	4
4326	705	782	1298	1872	727	619	1246	1742	1495
8408	780	948	1080	1417	497	642	1805	1448	1980
107984455	4	16	8	17	5	5	11	7	3
80324	991	947	519	671	815	927	897	766	1057
57634	4382	4831	3122	3219	2780	2939	5280	2410	4867
677829	1	2	1	2	0	0	0	2	0
347918	159	166	155	96	128	103	169	74	176
317781	684	713	408	590	579	609	604	403	899
79050	705	701	396	462	583	514	814	617	991
105370090	1	4	0	1	4	1	0	0	1
107984456	0	0	0	0	0	0	1	0	0
100996246	5	7	4	10	3	2	14	10	11
50614	2	2	1	3	0	0	5	5	6
105370091	1	0	2	0	1	3	1	2	0
100130238	0	0	0	0	2	0	0	0	1
101928416	0	0	0	0	0	0	0	0	0
105370092	0	0	0	0	0	0	0	0	0
112268102	0	0	0	0	0	0	0	0	0
100129528	0	0	0	0	0	0	0	0	0
57666	1146	1298	607	812	687	934	921	785	1805
102465975	1	1	2	0	0	1	0	0	0
105370094	0	0	0	1	0	0	0	2	0
100507055	1	0	0	0	1	0	0	2	3
22953	13	11	7	3	12	9	13	4	6
5426	3618	3405	1913	1403	1800	1697	3647	629	3226
5827	291	250	213	168	137	104	325	90	214
192111	1538	1603	824	861	1398	1447	1577	1372	2197
23141	2994	2993	2335	2431	2591	2258	4512	3216	5128
2802	6084	6545	5681	6962	4864	4589	10232	6365	8314
55743	633	633	651	789	540	505	1252	877	1100
101928530	2	2	1	0	3	1	1	9	2
100289635	253	367	347	328	289	260	693	701	505
7574	260	340	237	292	230	255	305	304	372
101928597	0	1	0	0	0	0	3	6	6
7637	312	431	491	466	361	293	555	691	557
7699	26	42	44	40	51	45	201	318	207
101060200	22	39	16	30	33	30	56	41	61
7556	33	49	62	72	48	41	135	149	130
10795	209	242	260	204	216	182	661	542	473
647589	0	0	0	0	0	0	0	0	0
26080	1	0	0	2	0	0	2	4	3
105379278	0	0	0	0	1	0	2	1	1
100874164	0	0	0	0	0	0	0	0	0
284232	0	1	0	0	0	1	0	1	1
100652856	0	0	0	0	0	0	0	0	0
348021	0	0	0	0	0	0	0	0	0
107984132	0	0	0	0	0	0	0	0	0
7278	0	0	0	0	0	0	0	0	0
101928697	0	0	0	0	0	0	0	0	0
100101938	0	0	0	0	0	0	0	0	0
100287114	0	0	0	0	0	0	0	0	0
93492	4	8	5	6	8	5	10	9	7
100874136	0	0	0	0	0	0	0	0	0
54737	910	1085	1293	1019	1157	965	1795	1338	2224
55269	1141	1212	804	920	1169	966	1717	1278	1767
9205	153	192	195	188	203	136	363	403	370
7750	566	728	942	859	770	582	1467	1832	1483
104355137	0	0	0	0	0	0	0	0	0
105370101	0	1	0	0	0	0	0	0	0
2700	47	60	64	69	91	73	65	38	183
107984553	0	0	0	0	0	0	0	0	0
2706	0	0	0	0	1	0	0	0	0
10804	0	1	0	0	0	0	0	0	0
105370102	0	0	0	0	0	0	0	0	0
51084	178	213	338	357	251	215	530	505	428
100616304	0	0	0	0	0	0	0	0	0
105370103	0	1	0	1	0	1	0	1	1
8100	178	242	276	196	255	180	329	191	346
53342	58	84	82	128	105	99	111	167	127
221143	124	122	94	97	142	114	219	289	274
64328	1239	1593	1081	937	1489	1103	2406	1761	2072
101930748	0	0	0	0	0	0	26	10	26
26524	1454	1992	1152	1670	1100	1052	3744	2703	3063
105370104	0	0	0	0	0	0	0	0	0
10284	1973	2020	1856	2018	2357	1870	3843	5517	3640
221150	1130	1264	793	337	1041	848	1522	37	1482
78988	760	680	571	699	855	692	1145	1541	1325
103689843	0	0	0	0	0	0	0	0	0
105370105	1	3	1	1	1	1	5	8	4
101928764	8	7	5	5	8	6	4	5	5
650794	90	122	101	106	92	71	82	57	96
100652865	1	2	3	7	1	2	5	1	1
2871	5	2	3	1	5	4	41	20	54
253832	1933	2421	2090	1915	2047	1420	4087	2586	3469
221154	706	957	702	650	869	681	1331	1295	1203
107984582	0	0	0	0	0	0	0	0	0
2254	1	0	0	0	0	0	3	2	7
100874182	0	0	0	0	0	0	0	0	0
105370108	0	0	0	0	0	0	0	0	0
100506622	0	0	0	0	0	0	0	0	0
107984599	0	0	0	0	0	0	0	2	1
100996930	0	1	0	0	0	0	8	9	9
105370109	0	0	0	0	0	0	0	0	0
646201	0	0	0	0	0	0	0	0	0
105370111	0	0	0	0	0	0	0	0	0
105370112	0	0	0	0	0	0	0	0	0
6445	1	1	4	2	3	4	3	2	3
107984585	1	1	5	0	0	3	2	0	2
26278	4008	4500	6314	4110	5866	3202	6614	3817	5104
100506680	0	3	3	10	2	3	1	1	3
100506697	28	37	89	53	87	47	101	91	326
55504	353	334	1455	1068	646	334	991	493	2488
105370114	7	5	32	30	8	4	6	4	19
105370113	7	6	5	5	6	3	6	1	4
4285	299	328	265	376	375	333	597	506	416
542767	3	8	7	10	10	8	11	9	13
387911	4	4	5	4	6	8	6	7	7
400110	0	2	0	0	0	1	0	0	0
105370115	0	0	0	0	0	1	0	0	0
221178	1392	1730	2392	2057	1741	1351	2460	918	4839
100313842	1	2	1	0	1	0	0	0	0
